X,Y,OBJECTID,STATUS,ORIG_PERMIT,CURRENT_PERMITNUM,CONSULTNUM,X_COORD,Y_COORD,BORE_DEPTH,BORE_DIAMETER,SCREEN_INTERVAL,WELL_TYPE_VALUE,WELL_PURPOSE_VALUE,GlobalID,CASING_DEPTH,CASING_DIAMETER,WELL_NBR,WATER_SYSTEM_NAME
-121.999490157752,37.3773098804126,45342,Extraction (Env) - Active,88W1249,88W1249,112,6125981.0,1963344.0,48.0,,,Water Production,Municipal,f9433f69-8eb0-4ca5-86b5-9da30f7062d0,,6.0,06S01W29P020,CITY OF SANTA CLARA
-121.999841866153,37.3773410913913,45346,Extraction (Env) - Active,88W1251,88W1251,114,6125879.0,1963357.0,49.0,,,Water Production,Municipal,b0b69d4d-bbeb-4909-8def-f68c6317fd4e,,6.0,06S01W29P023,CITY OF SANTA CLARA
-121.601556174365,37.1370385009781,45405,Water Supply - Active,C20191007001,C20191007001, ,6240566.83584472,1874259.67684731,500.0,10.0,200 - 500,Water Production,Municipal,d9254a03-55c5-4438-a307-25ae10541ee3,500.0,5.0,09S03E23H002,CITY OF MORGAN HILL
-122.058753127364,37.3893366346937,45449,Destroyed,91W0852,97D00067,GTE-14B1,6108836.0,1968004.0,65.0,,,Water Production,Municipal,2b257b08-4319-4ced-8ada-bba290b1ef62,,2.0,06S02W23N008,CITY OF MOUNTAIN VIEW
-122.032764301154,37.3975062557289,45453,Destroyed,87W0489,98D00749,LF-25,6116434.0,1970853.0,24.0,,,Water Production,Municipal,b2d39a65-bee1-4c8b-ae31-a0a921b4ce1f,,5.0,06S02W24G003,CITY OF SUNNYVALE
-122.054835329169,37.3980696492065,45454,Water Supply - Active,87W0989,87W0989,VE-10,6110027.0,1971164.0,29.0,,,Water Production,Municipal,0659997c-f054-4c77-9adf-cafd391377ee,,4.0,06S02W23F017,CITY OF MOUNTAIN VIEW
-122.048999096939,37.3954309621943,45467,Destroyed,87W1082,11D00037,E-5,6111706.0,1970175.0,36.0,,,Water Production,Municipal,5c94c161-101c-496f-b059-d68a5de2fbcf,,5.0,06S02W23K005,CITY OF MOUNTAIN VIEW
-122.057551840877,37.4000407155207,45472,Other - Active,91W1848,91W1848,149A,6109250.0,1971895.0,35.0,,,Water Production,Municipal,3b75b94c-d1fd-481f-9cd8-5b71f707e120,,2.0,06S02W23D018,CITY OF MOUNTAIN VIEW
-122.057792519304,37.398821194313,45475,Water Supply - Active,94W1665,94W1665,RW-23A,6109173.0,1971452.0,35.0,,,Water Production,Municipal,ab0a1278-1e73-468e-8c21-63dd1efdf053,,6.0,06S02W23E253,CITY OF MOUNTAIN VIEW
-122.035237584116,37.3821213739359,45488,Destroyed,,82D0081, ,6115624.0,1965264.0,0.0,,,Water Production,Municipal,44cf441d-a99c-48aa-9dff-5ecc36727ff4,,0.0,06S02W25F003,CITY OF SUNNYVALE
-121.643053477013,37.1122603335463,45495,Destroyed,,87D0006, ,6228361.0,1865383.0,0.0,,,Water Production,Municipal,87b64035-82f6-4c2e-ab42-66d1e423fbc6,,0.0,09S03E33B006,CITY OF MORGAN HILL
-121.911472498579,37.4266337296281,45520,Destroyed,91W0619,97D01336,W-11,6151824.0,1980903.0,26.0,,,Water Production,Municipal,87c3608e-953d-4830-8112-f0cda3916bd0,,6.0,06S01E07E003,CITY OF MILPITAS
-121.89950767741,37.4153527289916,45528,Destroyed,,97D00809,EW-4,6155236.0,1976744.0,27.0,,,Water Production,Municipal,c8f400a8-3aa8-4f08-aaf7-bbffa171ceb6,,18.0,06S01E18B003,CITY OF MILPITAS
-121.909289366063,37.3621423489045,45536,Destroyed,90W0540,01D00301,RW-1,6152104.0,1957415.0,33.0,,,Water Production,Municipal,2b4a7eef-7981-4b66-8fc5-3fc8bf7e838d,,6.0,06S01E31N001,SAN JOSE WATER
-122.00989014424,37.3881253379898,45542,Extraction (Env) - Active,85W0160,85W0160,COM8A,6123023.0,1967330.0,24.0,,,Water Production,Municipal,19976a44-edb4-4faf-b4a5-73fb8e099ab8,,6.0,06S01W30B003,CITY OF SUNNYVALE
-121.911046227316,37.3649591532709,45544,Destroyed,,95D00941,EW-2,6151609.0,1958448.0,0.0,,,Water Production,Municipal,9f839fd8-2932-48c0-878d-4404ecdd7935,,0.0,06S01E31M003,SAN JOSE WATER
-122.010257615378,37.3880821512356,45554,Extraction (Env) - Active,86W0326,86W0326,COM9B3,6122916.0,1967316.0,110.0,,,Water Production,Municipal,e3b28d10-2d3b-4f53-9e95-e91de1bbb06c,,10.0,06S01W30B001,CITY OF SUNNYVALE
-122.009999859977,37.3743167063372,45621,Destroyed,94W0648,10D00060,ITW-02,6122910.0,1962303.0,0.0,,,Water Production,Municipal,220e4c5e-1e61-4e00-8281-ba6470103c54,,0.0,06S01W30Q002,CITY OF SUNNYVALE
-121.983421042746,37.3827454903226,45670,Destroyed,,91D0016,W-18,6130681.0,1965248.0,0.0,,,Water Production,Municipal,53ae7fe1-8f0e-49ef-8248-48ea9ea0abd3,,0.0,06S01W28E003,CITY OF SANTA CLARA
-122.014645641199,37.3715423430296,45742,Other - Active,88W1763,88W1763,S130A,6121544.0,1961315.0,44.0,,,Water Production,Municipal,f2a6a875-be42-478f-88e4-4363ea9cfed5,44.0,6.0,06S01W31C007,CITY OF SUNNYVALE
-122.022414537677,37.3676951964508,45762,Destroyed,92W1865,D20210225014,MW-5,6119264.0,1959951.0,50.0,,,Water Production,Municipal,36995f9a-a05b-407a-8b8c-f4699766b41e,50.0,4.0,06S01W31E016,CITY OF SUNNYVALE
-121.97928343848,37.3776898807976,45776,Destroyed,83W0607,03D00724,AMI-1,6131854.0,1963389.0,0.0,,,Water Production,Municipal,b64eb94d-79e7-498f-bffd-5803367bd1ef,,0.0,06S01W28P004,CITY OF SANTA CLARA
-121.539757655068,37.0148192059903,45791,Water Supply - Active,07W00359,07W00359,GWD1,6258086.0,1829556.0,513.0,,,Water Production,Municipal,835c4e68-bd40-43a0-a184-eec344ca50d5,500.0,8.0,10S04E33P013,
-121.956967451565,37.3795681491515,45797,Destroyed,90W0969,14D00929,WA2-40,6138348.0,1963971.0,44.0,,,Water Production,Municipal,7acbd797-e1b9-4eb2-8d26-f531a91ff027,43.0,6.0,06S01W27K008,CITY OF SANTA CLARA
-122.058745454853,37.3897395299172,45804,Water Supply - Active,96W00573,96W00573,EX-3B1,6108841.0,1968150.0,63.0,,,Water Production,Municipal,7ca16710-2bd5-48ed-8b4f-b0112f036925,,6.0,06S02W23N035,CITY OF MOUNTAIN VIEW
-122.060391279844,37.3908301494836,45808,Water Supply - Active,96W00466,96W00466,EX-1B1,6108369.0,1968555.0,59.0,,,Water Production,Municipal,3c7e1735-ddda-4e53-a7f6-b25c5d269d9e,,13.0,06S02W22R024,CITY OF MOUNTAIN VIEW
-121.916075545147,37.3455968472441,45811,Destroyed,02W00458,D20220610007,MW-16,6150041.0,1951421.0,21.0,,,Water Production,Municipal,8cc13ff9-b6cb-4dd8-8d2a-4fa6a7c72b21,,0.0,07S01W01R136,SAN JOSE WATER
-122.059283453181,37.3885355398964,45822,Water Supply - Active,98W00105,98W00105,MP-B1-1,6108677.0,1967715.0,63.0,,,Water Production,Municipal,88b5e6f9-fe6f-4044-8721-7e9f57572617,,2.0,06S02W26D008,CITY OF MOUNTAIN VIEW
-121.847250824108,37.3568958790998,45832,Other - Active,07W00454,07W00454,MW-16,6170105.0,1955239.0,25.0,,,Water Production,Municipal,a23daa6c-11d2-4f03-ab1b-810543b4aca6,25.0,2.0,07S01E03B065,SAN JOSE WATER
-121.953119532418,37.3696082204712,45880,Other - Active,90W0440,90W0440,T47B,6139410.0,1960328.0,44.0,,,Water Production,Municipal,a53887bf-42ef-4074-a3b1-500cb7bb64ee,,4.0,06S01W34H021,CITY OF SANTA CLARA
-122.050416617796,37.3849972470443,45939,Other - Active,93W1324,93W1324,LF-10,6111232.0,1966384.0,65.0,,,Water Production,Municipal,40f4878f-560a-4a94-9ec8-cf18afd59007,65.0,4.0,06S02W26G006,CITY OF SUNNYVALE
-122.048475537232,37.3724369457826,45947,Other - Active,90W2313,90W2313,7-3326 RW2,6111720.0,1961802.0,123.0,,,Water Production,Municipal,012c517b-6740-48d2-8741-ec1280583c05,,4.0,06S02W35B003,CITY OF SUNNYVALE
-122.034822716067,37.3861085313493,45976,Destroyed,85W0686,03D00688,EX-2,6115768.0,1966714.0,40.0,,,Water Production,Municipal,0c5bcb00-1fde-49b0-b4fe-55747d45a345,,8.0,06S02W25C011,CITY OF SUNNYVALE
-121.902953231259,37.253373801895,46103,Destroyed,01W00597,07D00307,4921/EW-2,6153352.0,1917789.0,61.0,,,Water Production,Municipal,68e9a548-4f6a-488f-8b98-d6d9d63d82da,,4.0,08S01E07G008,SAN JOSE WATER
-121.962428272447,37.3945097676994,46112,Abandoned,,, ,6136847.0,1969435.0,0.0,,,Water Production,Municipal,ff2eb5f7-8846-42f3-9693-3ac9910ff92c,,0.0,06S01W22L010,CITY OF SANTA CLARA
-121.976609260779,37.3790045116868,46125,Destroyed,86W0279,06D00924,AV-E2,6132638.0,1963855.0,24.0,,,Water Production,Municipal,041b3855-673f-4e0f-b8da-3c921e41c3cf,,10.0,06S01W28K008,CITY OF SANTA CLARA
-121.976568962355,37.3788290773284,46129,Destroyed,87W0618,06D00925,AV-E3,6132649.0,1963791.0,38.0,,,Water Production,Municipal,312a487e-8405-49ac-b2ee-a8504ab84a98,,8.0,06S01W28K010,CITY OF SANTA CLARA
-121.527902929623,37.0520254512752,46134,Water Supply - Active,01W00788,01W00788,3,6261696.0,1843064.0,485.0,,,Water Production,Municipal,6b96b547-0b07-48c0-8090-8c67ddfd5e2d,480.0,8.0,10S04E22E004,GOLDEN HEIGHTS MUTUAL WATER COMPANY
-121.975805104208,37.3801788162256,46138,Destroyed,93W0133,06D00931,AV-E6,6132879.0,1964279.0,20.0,,,Water Production,Municipal,b62b6f1d-214a-4080-a544-91dc072a7483,,6.0,06S01W28K012,CITY OF SANTA CLARA
-121.659453073229,37.051892208733,46183,Water Supply - Active,10W00346,10W00346,4,6223307.0,1843464.0,730.0,,,Water Production,Municipal,d19e6f90-64b9-43f4-a33e-67c5a90bb12f,700.0,5.0,10S03E20H011,
-121.905647673157,37.3573110523138,46197,Destroyed,01W00364,D20150220008,EW-3,6153136.0,1955640.0,28.0,,,Water Production,Municipal,374f6946-4728-455b-8ce8-abbf253ce537,,4.0,07S01E06C043,SAN JOSE WATER
-122.058002782573,37.3984149559238,46225,Destroyed,94W1494,97D01023,AE/RW-19-1,6109109.0,1971305.0,30.0,,,Water Production,Municipal,3367bdbe-167f-4992-85ff-401a89fe1f83,,6.0,06S02W23E242,CITY OF MOUNTAIN VIEW
-122.081287898967,37.4105724377788,46254,Other - Active,11W00431,11W00431,B-15S,6102421.0,1975844.0,0.0,,,Water Production,Municipal,9e014265-150b-4521-93ec-0faf3ddea09d,,0.0,06S02W16H250,CITY OF MOUNTAIN VIEW
-121.894038931589,37.4286741821904,46261,Water Supply - Standby,01W00296,S25-0054,01W00296,6156897.0,1981570.0,800.0,,,Water Production,Municipal,ce564203-a835-4433-b71d-bda7280cbd9d,800.0,12.0,06S01E08E028,CITY OF MILPITAS
-122.070786284275,37.4103979249719,46286,Destroyed,80W0071,94D0578, ,6105470.0,1975730.0,0.0,,,Water Production,Municipal,5e37f9d5-6420-40e1-b56e-7e08708bbdd5,,0.0,06S02W15L019,CITY OF MOUNTAIN VIEW
-122.086242912649,37.4206345820928,46290,Destroyed,,88D0276, ,6101044.0,1979532.0,0.0,,,Water Production,Municipal,6c889e63-4708-4e40-b79b-34f2e265cd29,,0.0,06S02W09P020,CITY OF MOUNTAIN VIEW
-121.87376436975,37.3736608168683,46301,Destroyed,02W00060,10D00359,E-2,6162489.0,1961455.0,25.0,,,Water Production,Municipal,0f5ccfb4-3c36-45d1-85f7-1e0af191ddf4,,4.0,06S01E33D027,SAN JOSE WATER
-121.873786943515,37.3736295272585,46321,Destroyed,02W00061,10D00360,E-3,6162482.0,1961443.0,25.0,,,Water Production,Municipal,0b661e6c-b217-4e25-8f3d-ea5ca0d43a38,,4.0,06S01E33D028,SAN JOSE WATER
-122.148448413686,37.4062503157303,46327,Water Supply - Active,88W1229,88W1229,MW-11A,6082890.0,1974607.0,31.0,,,Water Production,Municipal,81b2969e-31e9-4a19-a512-bcc787b59238,31.0,0.0,06S03W13N013,CITY OF PALO ALTO
-122.110030252864,37.4195654908099,46332,Destroyed,91W2213,99D00691,E-1,6094131.0,1979261.0,17.0,,,Water Production,Municipal,a2fb5d11-44cc-46fa-8f63-e808132a3d3f,,6.0,06S02W08N002,CITY OF PALO ALTO
-121.946856388426,37.4005790215802,46335,Other - Active,95W00471,95W00471,E-5,6141404.0,1971575.0,35.0,,,Water Production,Municipal,886c82f0-7a42-4b82-8818-d1de07a4186b,,6.0,06S01W23D007,CITY OF SANTA CLARA
-122.026551861669,37.3943566638233,46350,Destroyed,91W0691,04D00048,EW25,6118220.0,1969677.0,22.0,,,Water Production,Municipal,7b23f3ea-a7bf-4c10-a676-9762f5ea25f7,,5.0,06S02W24J006,CITY OF SUNNYVALE
-122.083406525259,37.4214192730178,46353,Destroyed,,94D0448,W-7A,6101872.0,1979804.0,0.0,,,Water Production,Municipal,3417c263-13d8-4200-bb19-54ec9bda64b5,,0.0,06S02W09K002,CITY OF MOUNTAIN VIEW
-122.104476692606,37.4225796199438,46378,Destroyed,91W2197,00D00428,RW-5,6095762.0,1980330.0,20.0,,,Water Production,Municipal,c8cb1e6a-6c02-415f-a4b2-fd618e8a26aa,,3.0,06S02W08K003,CITY OF PALO ALTO
-121.68271025561,37.1606692734783,46411,Water Supply - Active,,, ,6217021.0,1883152.0,0.0,,,Water Production,Municipal,97906d44-2ec7-42b8-9cc5-ed77e232ce10,,0.0,09S03E07Q006,
-121.516885347785,36.969035987548,46435,Water Supply - Active,,, ,6264583.0,1812814.0,0.0,,,Water Production,Municipal,95e98184-fdd2-4bf5-ab60-e297c3259bf6,,0.0,11S04E22B002,
-121.86013935863,37.3021377741746,46451,Destroyed,,88D0368, ,6166069.0,1935358.0,0.0,,,Water Production,Municipal,f384c716-47e3-4319-ba88-7b2119f1c09c,,0.0,07S01E27D008,SAN JOSE WATER
-121.851256181093,37.3195492254975,46466,Destroyed,,89D0181, ,6168744.0,1941659.0,0.0,,,Water Production,Municipal,0d327f9b-ce15-4587-b121-d38963a3bcd0,,0.0,07S01E15P002,SAN JOSE WATER
-121.878609191588,37.3358559132583,46478,Destroyed,,88D0022, ,6160879.0,1947712.0,0.0,,,Water Production,Municipal,bf97f2f6-df2a-482d-bbd8-795390264118,,0.0,07S01E08R010,SAN JOSE WATER
-121.884016991208,37.3129912070199,46489,Destroyed,,89D0361, ,6159184.0,1939411.0,0.0,,,Water Production,Municipal,48167b6f-bcb8-4aba-b3c6-47d723b61d4d,,0.0,07S01E20B004,SAN JOSE WATER
-121.883920147431,37.3123246540994,46493,Destroyed,,89D0360, ,6159208.0,1939168.0,0.0,,,Water Production,Municipal,9a6f3180-5167-4311-94f0-4ba14445b765,,0.0,07S01E20G003,SAN JOSE WATER
-121.864728260325,37.3067550836391,46497,Destroyed,,86D0038, ,6164759.0,1937058.0,0.0,,,Water Production,Municipal,2d2f6d6e-fbe4-4b36-9eb0-4db9cc3cd1ca,,0.0,07S01E21K010,SAN JOSE WATER
-121.851251950028,37.294522441622,46521,Destroyed,,88D0375, ,6168614.0,1932548.0,0.0,,,Water Production,Municipal,1f99e4ae-1560-44b3-ba9e-27a16db72347,,0.0,07S01E27L002,SAN JOSE WATER
-122.143333974194,37.4299839219801,46550,Destroyed,,88D0138, ,6084527.0,1983221.0,0.0,,,Water Production,Municipal,5b880119-b995-4c1f-82af-3f965ca63c5c,,0.0,06S03W12C010,CITY OF PALO ALTO
-121.896593219235,37.3395181775498,46564,Destroyed,93W0777,02D00333,E-3,6155671.0,1949123.0,31.0,,,Water Production,Municipal,02642c56-afee-4405-81fa-188a67fe3063,,4.0,07S01E07H009,SAN JOSE WATER
-121.888742827594,37.4135809132866,46569,Destroyed,86W0598,13D00302,E-7,6158353.0,1976052.0,0.0,,,Water Production,Municipal,c5ff20af-d34e-439e-b28e-e125238321bd,,5.0,06S01E17F010,CITY OF MILPITAS
-121.95222399203,37.3692822734276,46573,Other - Active,,,T54-EAB,6139668.0,1960205.0,0.0,,,Water Production,Municipal,74ba680b-4c5b-4be6-adfe-62d1bd744460,,0.0,06S01W34H019,CITY OF SANTA CLARA
-121.718511286244,37.2075746889327,46597,Destroyed,04W00753,11D00362,101-C,6206811.0,1900363.0,558.0,,,Water Production,Municipal,ad7f955f-c45d-43cf-9a89-f07379239f86,,12.0,08S02E26K001,CITY OF SAN JOSE - EVG/EDV/COY
-121.825852346779,37.3518450620702,46606,Abandoned,,, ,6176298.0,1953312.0,0.0,,,Water Production,Municipal,48e34cd8-d35d-4bc2-87c7-50d4de79693d,,0.0,07S01E02J007,SAN JOSE WATER
-122.004752024258,37.2781427275208,46619,Destroyed,,94D0003, ,6123872.0,1927266.0,0.0,,,Water Production,Municipal,1057091c-47da-41a5-a53d-11d4f98eab29,,0.0,07S01W31J002,SAN JOSE WATER
-121.966921863789,37.3311993360581,46642,Water Supply - Active,86W1655,86W1655, ,6135180.0,1946407.0,420.0,,,Water Production,Municipal,938c4713-d1a0-4a2f-95c7-48bd284ac09b,410.0,12.0,07S01W10N001,CITY OF SANTA CLARA
-122.069494768306,37.2389069276526,46646,Water Supply - Active,76W0244,76W0244, ,6104798.0,1913292.0,0.0,,,Water Production,Municipal,caf78a98-b769-4bcc-a666-6c9b9075b1a0,,0.0,08S02W15F001,WALDEN WEST
-121.955996793154,37.3646824650369,46693,Destroyed,02W01251,09D00406,MW15,6138546.0,1958547.0,20.0,,,Water Production,Municipal,cebcd0ca-cb1d-4848-b78b-5bce8e55705f,,4.0,06S01W34K044,CITY OF SANTA CLARA
-121.523202818292,37.0299787566091,46699,Water Supply - Active,06W00907,06W00907,2,6262979.0,1835022.0,405.0,,,Water Production,Municipal,a522719c-d1f0-45da-8934-e815b6c19531,400.0,5.0,10S04E27N011,
-121.861434605302,37.1752771272095,46759,Water Supply - Active,,, ,6165021.0,1889178.0,0.0,,,Water Production,Municipal,7a515ab5-58b9-4b05-a37f-db0d70828ba7,,0.0,09S01E04J001,
-121.627015133796,37.1139349749753,46859,Other - Active,09W00687,09W00687,DEW-2,6233045.0,1865936.0,445.0,,,Water Production,Municipal,23526b9b-f1e9-430f-86ab-026236a46700,445.0,12.0,09S03E34B023,
-121.910710013058,37.3875235604789,46860,Water Supply - Active,09W00767,09W00767,4,6151831.0,1966661.0,656.0,,,Water Production,Municipal,db192b10-33f0-4b67-a2c3-13e685bd117b,630.0,18.0,06S01E30D018,SAN JOSE WATER
-121.833023569845,37.3473508461057,46869,Destroyed,02W00542,D20160607018,EW-7,6174190.0,1951705.0,20.0,,,Water Production,Municipal,90a7cfc5-eea5-437c-8c86-0374e1db3b57,,4.0,07S01E02P037,SAN JOSE WATER
-122.099949806106,37.3833252678102,46870,Other Water Producing,,, ,6096832.0,1966017.0,0.0,,,Water Production,Municipal,73cdabda-2056-48e2-9eb0-65a24a5de265,,0.0,06S02W29H001,CWSC LOS ALTOS SUBURBAN
-122.044642964006,37.394191972163,46889,Destroyed,94W1595,98D00448,EW 2,6112964.0,1969703.0,35.0,,,Water Production,Municipal,cdd11987-9f27-4e2a-ba29-152cd1518e68,,4.0,06S02W23J041,CITY OF SUNNYVALE
-122.109716894441,37.3714913515835,46913,Abandoned,,, ,6093921.0,1961758.0,0.0,,,Water Production,Municipal,082399c4-5ed4-467b-b66c-2fe3931ca11f,,0.0,06S02W32D003,CWSC LOS ALTOS SUBURBAN
-122.129670388517,37.3960946401119,46915,Abandoned,,, ,6088279.0,1970815.0,0.0,,,Water Production,Municipal,c0a8a62d-8955-47a9-8c71-415e2afb023c,,0.0,06S02W19M013,
-122.126062819913,37.4121703204265,46936,Water Supply - Active,,07D00253, ,6089429.0,1976649.0,0.0,,,Water Production,Municipal,3d487ddd-efe3-48f9-934d-ff0f03d00e39,,0.0,06S02W18F001,CITY OF PALO ALTO
-122.08786373034,37.3335645676373,46937,Water Supply - Active,,,PARK,6100036.0,1947842.0,0.0,,,Water Production,Municipal,13b575a5-7d69-446f-8076-1156ef3f6b53,,0.0,07S02W09P001,CITY OF CUPERTINO
-121.814156323103,37.3362240821752,46938,Abandoned,82W0241,08S00003,LAKE CNGHM,6179617.0,1947577.0,500.0,,,Water Production,Municipal,43db8277-c792-4855-b81c-e780498bbfdf,,12.0,07S01E12L002,CITY OF SAN JOSE - EVG/EDV/COY
-121.543618887247,37.0029928668229,46942,Water Supply - Active,,,NORTH,6256911.0,1825263.0,0.0,,,Water Production,Municipal,3f328cc9-2788-40de-a18d-82d393a2b413,,0.0,11S04E04M001,CITY OF GILROY
-121.647889283359,37.1272167731557,46950,Water Supply - Active,11W00714,11W00714,DIANA 1A,6227018.0,1870846.0,253.0,,,Water Production,Municipal,79616671-5c94-41a3-b88d-6320161d2a71,,16.0,09S03E28C017,CITY OF MORGAN HILL
-121.653109279389,37.1668596753716,46967,Water Supply - Active,14W00111,14W00111,BOYS 3A,6225674.0,1885298.0,400.0,,,Water Production,Municipal,743c1349-e876-4f04-8cf7-be5ad9d786e6,380.0,16.0,09S03E09E002,
-121.972059023472,37.1435038019602,46974,Water Supply - Active,08W00444,08W00444, ,6132612.0,1878098.0,180.0,,,Water Production,Municipal,89cd4106-b58b-4bc6-841d-a9f4e3bc7b2d,175.0,5.0,09S01W16Q001,MELODY WOODS WATER COMPANY
-121.906731751058,37.3541441453267,46981,Other - Active,,,GX130F,6152804.0,1954492.0,0.0,,,Water Production,Municipal,e8dfba10-c124-4a44-b205-b74edb9d05f4,,0.0,07S01E06F001,SAN JOSE WATER
-122.080963575708,37.3955154216918,47023,Abandoned,,, ,6102423.0,1970361.0,0.0,,,Water Production,Municipal,1cf63c51-28db-4fc0-9991-69c0078cfa37,,0.0,06S02W21J001,CITY OF MOUNTAIN VIEW
-121.871936823661,37.3224858044762,47026,Destroyed,02W00085,14D01296,STMW-11,6162747.0,1942816.0,20.0,,,Water Production,Municipal,ed1e8854-6531-4d48-8a08-4afc2fe4816c,,6.0,07S01E16L012,SAN JOSE WATER
-122.081743677192,37.3932337221739,47040,Destroyed,94W0793,98D00507,MW-2,6102182.0,1969534.0,0.0,,,Water Production,Municipal,1b9f1ffa-3494-47b7-99f8-bafda5394085,,0.0,06S02W21J002,CITY OF MOUNTAIN VIEW
-121.644131060095,37.1315321940567,47080,Other - Active,08W00723,08W00723,DIANA #4,6228133.0,1872404.0,221.0,,,Water Production,Municipal,77624e56-e97c-4ea6-8432-386103574829,206.0,16.0,09S03E21Q003,CITY OF MORGAN HILL
-121.915203969115,37.3061084200512,47106,Water Supply - Active,11W00725,11W00725,PW-6,6150077.0,1937041.0,760.0,,,Water Production,Municipal,7383689d-59b1-4203-abdf-836bb629644e,742.0,18.0,07S01W24J012,SAN JOSE WATER
-121.948482375022,37.4327826558845,47155,Destroyed,96W00646,97D01539,2 WW NO 3,6141113.0,1983306.0,575.0,,,Water Production,Municipal,4dcdcd9d-34f7-4ffd-9124-3237699db268,,12.0,06S01W02N013,CITY OF SAN JOSE - NSJ/ALVISO
-122.032038310589,37.3558731703779,47162,Destroyed,,D20151015006,001-01,6116397.0,1955693.0,620.0,,,Water Production,Municipal,3023b9ad-559d-44c3-8bc7-b015b47145dd,620.0,14.0,07S02W01B001,
-121.918820156156,37.3207271436172,47163,Water Supply - Active,,,BUENA VS10,6149106.0,1942379.0,0.0,,,Water Production,Municipal,584c9925-4814-4023-8140-69a79f9f76bd,,0.0,07S01W13J005,SAN JOSE WATER
-121.827476945479,37.2004739465141,47170,Water Supply - Active,,, ,6175044.0,1898209.0,0.0,,,Water Production,Municipal,6044fdb2-4652-4c18-b711-eec4710d434a,,0.0,08S01E26Q006,SAN JOSE WATER
-121.678090039543,37.1538457842605,47171,Water Supply - Active,,, ,6218336.0,1880650.0,0.0,,,Water Production,Municipal,1315a85c-ab05-49a1-b38e-1d36347d3214,,0.0,09S03E18H006,CITY OF MORGAN HILL
-121.629490748786,37.1045698500694,47172,Water Supply - Active,,, ,6232282.0,1862536.0,0.0,,,Water Production,Municipal,d7b6edce-c92b-4198-8957-b6c31cf25540,,0.0,09S03E34P005,ECONOMY INN
-121.605118291809,37.0754531340408,47173,Water Supply - Active,,, ,6239264.0,1851850.0,0.0,,,Water Production,Municipal,e216fd42-dc6b-4a34-b519-281776f65615,,0.0,10S03E11R002,CAL AM - WEST SAN MARTIN
-121.899474349913,37.3228660595994,47218,Other - Active,12W00090,12W00090,RW-9,6154743.0,1943073.0,40.0,,,Water Production,Municipal,c293d24b-e4d6-4407-a21d-b8a6e580faa0,,2.0,07S01E18J016,SAN JOSE WATER
-122.05445406979,37.3989587273343,47253,Other - Active,87W1315,87W1315,RE-21A,6110143.0,1971486.0,40.0,,,Water Production,Municipal,39428fbf-9ecf-47f3-8208-c88ec56e99b8,,6.0,06S02W23F014,CITY OF MOUNTAIN VIEW
-122.143727943836,37.4215137304793,47284,Water Supply - Active,92W1213,92W1213,EW-7,6084358.0,1980140.0,0.0,,,Water Production,Municipal,949f07c2-f152-49db-9b61-7481454fbf43,38.0,6.0,06S03W12L012,CITY OF PALO ALTO
-122.057387738437,37.3964735761399,47302,Other - Active,85W1062,D20200609014,PW-3,6109276.0,1970595.0,35.0,,,Water Production,Municipal,3e48f3f5-1b9c-4dd8-aee0-8d05d530f1eb,35.0,8.0,06S02W23E011,CITY OF MOUNTAIN VIEW
-121.601060604366,37.0783813297525,47307,Water Supply - Active,,, ,6240460.0,1852902.0,0.0,,,Water Production,Municipal,c7f46eaa-59cb-468a-89bc-8e6fc11ec1a8,,0.0,10S03E12M009,
-122.103271318784,37.4229428973776,47313,Destroyed,05W00274,07D00316,GCW-1,6096114.0,1980456.0,49.0,,,Water Production,Municipal,2ad0284e-c810-4f8f-9847-25bda12762a5,,4.0,06S02W08K112,CITY OF PALO ALTO
-122.111167362808,37.405761267463,47318,Destroyed,03W00262,07D00077,RW-2,6093714.0,1974241.0,31.0,,,Water Production,Municipal,77962d5c-78ff-41a7-ae65-637733d65014,,6.0,06S02W17N029,CITY OF MOUNTAIN VIEW
-121.897631951079,37.4073474154052,47379,Water Supply - Active,C20200515001,C20200515001,MCCANDLESS,6155737.56200806,1973821.53737472,600.0,72.0,238 - 580,Water Production,Municipal,453376fc-666a-4070-8da7-a511f02478f0,590.0,16.0,06S01E18J026,CITY OF MILPITAS
